user_id,track_id,rating
346350882.0,1266,2.0
346350882.0,1268,2.0
346350882.0,1269,2.0
346350882.0,1270,2.0
346350882.0,1271,2.0
346350882.0,1273,2.0
346350882.0,1274,2.0
346350882.0,1275,2.0
346350882.0,1277,2.0
346350882.0,1278,2.0
346350882.0,1279,2.0
346350882.0,1280,2.0
346350882.0,1281,2.0
346350882.0,1283,2.0
346350882.0,1285,2.0
346350882.0,1286,2.0
346350882.0,1287,2.0
346350882.0,1288,2.0
346350882.0,1289,2.0
346350882.0,1290,2.0
346350882.0,1291,2.0
346350882.0,1292,2.0
346350882.0,1293,2.0
346350882.0,1294,2.0
346350882.0,1296,2.0
346350882.0,1297,1.0
346350882.0,1298,1.0
346350882.0,1299,1.0
346350882.0,1300,1.0
346350882.0,1302,1.0
346350882.0,1303,1.0
346350882.0,1304,1.0
346350882.0,1305,1.0
346350882.0,1306,1.0
346350882.0,1307,1.0
346350882.0,1308,1.0
346350882.0,1309,1.0
346350882.0,1310,1.0
346350882.0,1311,1.0
346350882.0,1312,1.0
346350882.0,1313,1.0
346350882.0,1314,1.0
346350882.0,1316,1.0
346350882.0,1317,1.0
346350882.0,1318,1.0
346350882.0,1320,1.0
346350882.0,1321,1.0
346350882.0,1322,1.0
346350882.0,10,1.0
346350882.0,1324,1.0
346350882.0,1325,1.0
346350882.0,1326,1.0
346350882.0,1327,1.0
346350882.0,1328,1.0
346350882.0,1329,1.0
401231520.0,1452,2.0
401231520.0,1456,2.0
401231520.0,1461,2.0
401231520.0,1473,2.0
401231520.0,1474,2.0
401231520.0,1492,2.0
401231520.0,1495,2.0
401231520.0,1497,2.0
401231520.0,1510,1.0
401231520.0,1511,1.0
196229001.0,772,5.0
196229001.0,1631,5.0
196229001.0,523,4.0
196229001.0,1633,3.0
196229001.0,501,3.0
196229001.0,1635,3.0
196229001.0,1636,3.0
196229001.0,1637,3.0
196229001.0,1638,3.0
196229001.0,1639,3.0
196229001.0,1640,3.0
196229001.0,1641,3.0
196229001.0,1643,2.0
196229001.0,1644,2.0
196229001.0,1645,2.0
196229001.0,1646,2.0
196229001.0,1647,2.0
196229001.0,1648,2.0
196229001.0,1649,2.0
196229001.0,1650,2.0
196229001.0,1651,2.0
196229001.0,1653,2.0
196229001.0,1654,2.0
196229001.0,1655,2.0
196229001.0,1656,2.0
196229001.0,1657,2.0
196229001.0,1658,2.0
196229001.0,1659,2.0
196229001.0,1661,2.0
196229001.0,1662,2.0
196229001.0,1663,2.0
196229001.0,1664,2.0
196229001.0,1665,2.0
196229001.0,1667,2.0
196229001.0,1668,2.0
196229001.0,1669,2.0
196229001.0,1670,2.0
196229001.0,1671,2.0
196229001.0,1372,2.0
196229001.0,1673,2.0
196229001.0,1675,2.0
196229001.0,1677,2.0
196229001.0,1678,2.0
196229001.0,1679,2.0
196229001.0,1680,2.0
196229001.0,1681,2.0
196229001.0,1682,2.0
196229001.0,1685,1.0
196229001.0,1686,1.0
196229001.0,1688,1.0
196229001.0,1689,1.0
196229001.0,1690,1.0
196229001.0,1691,1.0
196229001.0,1692,1.0
196229001.0,1693,1.0
196229001.0,775,1.0
196229001.0,1697,1.0
196229001.0,1699,1.0
196229001.0,1700,1.0
196229001.0,1701,1.0
196229001.0,1702,1.0
196229001.0,1705,1.0
196229001.0,1706,1.0
196229001.0,1708,1.0
196229001.0,1709,1.0
196229001.0,1710,1.0
196229001.0,1712,1.0
196229001.0,1713,1.0
196229001.0,1714,1.0
196229001.0,1715,1.0
196229001.0,1716,1.0
196229001.0,1717,1.0
196229001.0,1718,1.0
196229001.0,1720,1.0
196229001.0,1722,1.0
196229001.0,1723,1.0
196229001.0,1724,1.0
196229001.0,1727,1.0
196229001.0,1728,1.0
196229001.0,1334,1.0
652706871.0,2031,4.0
652706871.0,2032,3.0
652706871.0,2034,3.0
652706871.0,2035,3.0
652706871.0,2036,2.0
652706871.0,2038,2.0
652706871.0,2039,2.0
652706871.0,2043,2.0
652706871.0,2046,2.0
652706871.0,2047,2.0
652706871.0,2049,2.0
652706871.0,2050,2.0
652706871.0,2051,2.0
652706871.0,2052,2.0
652706871.0,2054,2.0
652706871.0,2055,2.0
652706871.0,2056,2.0
652706871.0,2057,2.0
652706871.0,2058,2.0
652706871.0,2061,2.0
652706871.0,2063,2.0
652706871.0,2064,2.0
652706871.0,2066,2.0
652706871.0,2068,2.0
652706871.0,2069,2.0
652706871.0,2072,2.0
652706871.0,2073,2.0
652706871.0,2078,1.0
652706871.0,2079,1.0
652706871.0,2081,1.0
652706871.0,2082,1.0
652706871.0,2084,1.0
652706871.0,2086,1.0
652706871.0,2089,1.0
652706871.0,2090,1.0
652706871.0,2091,1.0
652706871.0,2094,1.0
652706871.0,2095,1.0
652706871.0,2099,1.0
652706871.0,2100,1.0
652706871.0,1681,1.0
652706871.0,2109,1.0
652706871.0,2110,1.0
652706871.0,2112,1.0
652706871.0,2113,1.0
652706871.0,2114,1.0
652706871.0,2118,1.0
652706871.0,2119,1.0
652706871.0,2121,1.0
652706871.0,2122,1.0
652706871.0,2123,1.0
652706871.0,2125,1.0
652706871.0,2128,1.0
652706871.0,2129,1.0
135837784.0,41,3.0
135837784.0,41,3.0
135837784.0,1613,3.0
135837784.0,1613,3.0
135837784.0,2133,2.0
135837784.0,2133,2.0
135837784.0,2134,2.0
135837784.0,2134,2.0
135837784.0,313,2.0
135837784.0,313,2.0
135837784.0,780,2.0
135837784.0,780,2.0
135837784.0,2140,2.0
135837784.0,2140,2.0
135837784.0,2141,2.0
135837784.0,2141,2.0
135837784.0,2069,2.0
135837784.0,2069,2.0
135837784.0,2145,2.0
135837784.0,2145,2.0
135837784.0,2146,2.0
135837784.0,2146,2.0
135837784.0,1341,2.0
135837784.0,1341,2.0
135837784.0,312,2.0
135837784.0,312,2.0
135837784.0,326,2.0
135837784.0,326,2.0
135837784.0,2153,2.0
135837784.0,2153,2.0
135837784.0,409,2.0
135837784.0,409,2.0
135837784.0,2155,2.0
135837784.0,2155,2.0
135837784.0,329,1.0
135837784.0,329,1.0
135837784.0,2160,1.0
135837784.0,2160,1.0
135837784.0,2161,1.0
135837784.0,2161,1.0
135837784.0,2162,1.0
135837784.0,2162,1.0
135837784.0,2163,1.0
135837784.0,2163,1.0
135837784.0,1379,1.0
135837784.0,1379,1.0
135837784.0,2165,1.0
135837784.0,2165,1.0
135837784.0,738,1.0
135837784.0,738,1.0
135837784.0,2167,1.0
135837784.0,2167,1.0
135837784.0,2168,1.0
135837784.0,2168,1.0
135837784.0,322,1.0
135837784.0,322,1.0
135837784.0,2170,1.0
135837784.0,2170,1.0
135837784.0,141,1.0
135837784.0,141,1.0
135837784.0,2173,1.0
135837784.0,2173,1.0
135837784.0,2175,1.0
135837784.0,2175,1.0
135837784.0,2177,1.0
135837784.0,2177,1.0
135837784.0,748,1.0
135837784.0,748,1.0
135837784.0,324,1.0
135837784.0,324,1.0
135837784.0,2181,1.0
135837784.0,2181,1.0
135837784.0,879,1.0
135837784.0,879,1.0
135837784.0,2184,1.0
135837784.0,2184,1.0
135837784.0,2058,1.0
135837784.0,2058,1.0
135837784.0,2188,1.0
135837784.0,2188,1.0
135837784.0,26,1.0
135837784.0,26,1.0
135837784.0,2190,1.0
135837784.0,2190,1.0
135837784.0,2192,1.0
135837784.0,2192,1.0
135837784.0,2193,1.0
135837784.0,2193,1.0
135837784.0,2194,1.0
135837784.0,2194,1.0
135837784.0,319,1.0
135837784.0,319,1.0
135837784.0,2199,1.0
135837784.0,2199,1.0
135837784.0,2202,1.0
135837784.0,2202,1.0
135837784.0,1631,1.0
135837784.0,1631,1.0
135837784.0,158,1.0
135837784.0,158,1.0
135837784.0,2205,1.0
135837784.0,2205,1.0
135837784.0,1405,1.0
135837784.0,1405,1.0
135837784.0,2210,1.0
135837784.0,2210,1.0
135837784.0,2211,1.0
135837784.0,2211,1.0
135837784.0,2212,1.0
135837784.0,2212,1.0
135837784.0,769,1.0
135837784.0,769,1.0
135837784.0,757,1.0
135837784.0,757,1.0
135837784.0,320,1.0
135837784.0,320,1.0
135837784.0,2218,1.0
135837784.0,2218,1.0
135837784.0,2219,1.0
135837784.0,2219,1.0
135837784.0,2220,1.0
135837784.0,2220,1.0
135837784.0,2221,1.0
135837784.0,2221,1.0
135837784.0,1054,1.0
135837784.0,1054,1.0
135837784.0,789,1.0
135837784.0,789,1.0
135837784.0,2225,1.0
135837784.0,2225,1.0
135837784.0,2121,1.0
135837784.0,2121,1.0
135837784.0,2227,1.0
135837784.0,2227,1.0
135837784.0,2228,1.0
135837784.0,2228,1.0
135837784.0,2229,1.0
135837784.0,2229,1.0
924832087.0,1179,5.0
924832087.0,2231,5.0
924832087.0,41,4.0
924832087.0,318,4.0
924832087.0,801,4.0
924832087.0,366,4.0
924832087.0,326,4.0
924832087.0,2237,3.0
924832087.0,906,3.0
924832087.0,744,3.0
924832087.0,321,3.0
924832087.0,1195,3.0
924832087.0,325,3.0
924832087.0,2243,3.0
924832087.0,319,3.0
924832087.0,890,3.0
924832087.0,323,3.0
924832087.0,1174,3.0
924832087.0,1947,3.0
924832087.0,2210,2.0
924832087.0,313,2.0
924832087.0,2251,2.0
924832087.0,2252,2.0
924832087.0,2253,2.0
924832087.0,788,2.0
924832087.0,2255,2.0
924832087.0,324,2.0
924832087.0,2257,2.0
924832087.0,36,2.0
924832087.0,853,2.0
924832087.0,1954,2.0
924832087.0,422,2.0
924832087.0,329,2.0
924832087.0,526,2.0
924832087.0,13,2.0
924832087.0,2265,2.0
924832087.0,2266,2.0
924832087.0,123,2.0
924832087.0,2268,2.0
924832087.0,738,2.0
924832087.0,410,2.0
924832087.0,160,2.0
924832087.0,88,2.0
924832087.0,2273,2.0
924832087.0,316,2.0
924832087.0,322,2.0
924832087.0,2276,2.0
924832087.0,101,2.0
924832087.0,26,2.0
924832087.0,733,2.0
924832087.0,320,2.0
924832087.0,1204,2.0
924832087.0,1999,2.0
924832087.0,2283,2.0
924832087.0,2284,1.0
924832087.0,2285,1.0
924832087.0,1191,1.0
924832087.0,2287,1.0
924832087.0,2288,1.0
924832087.0,91,1.0
924832087.0,1207,1.0
924832087.0,2291,1.0
924832087.0,199,1.0
924832087.0,2293,1.0
924832087.0,2294,1.0
924832087.0,2295,1.0
924832087.0,2296,1.0
924832087.0,2297,1.0
924832087.0,1217,1.0
924832087.0,2299,1.0
924832087.0,2022,1.0
924832087.0,1226,1.0
924832087.0,11,1.0
924832087.0,2303,1.0
924832087.0,2304,1.0
924832087.0,2305,1.0
924832087.0,80,1.0
924832087.0,2307,1.0
924832087.0,2308,1.0
924832087.0,2161,1.0
924832087.0,2175,1.0
924832087.0,1157,1.0
924832087.0,2312,1.0
924832087.0,2313,1.0
924832087.0,99,1.0
924832087.0,2315,1.0
924832087.0,2316,1.0
924832087.0,2317,1.0
924832087.0,2319,1.0
924832087.0,2320,1.0
924832087.0,2321,1.0
924832087.0,1941,1.0
924832087.0,1942,1.0
924832087.0,2324,1.0
924832087.0,2325,1.0
924832087.0,766,1.0
924832087.0,768,1.0
924832087.0,2328,1.0
924832087.0,1945,1.0
133473995.0,2330,5.0
133473995.0,2331,5.0
133473995.0,7,5.0
133473995.0,62,5.0
133473995.0,2334,4.0
133473995.0,2335,4.0
133473995.0,2336,4.0
133473995.0,2337,4.0
133473995.0,2338,4.0
133473995.0,2339,3.0
133473995.0,2340,3.0
133473995.0,1561,3.0
133473995.0,2343,3.0
133473995.0,2344,3.0
133473995.0,2252,3.0
133473995.0,2346,3.0
133473995.0,8,3.0
133473995.0,2348,3.0
133473995.0,2349,3.0
133473995.0,2350,3.0
133473995.0,1954,2.0
133473995.0,2243,2.0
133473995.0,2353,2.0
133473995.0,2014,2.0
133473995.0,2355,2.0
133473995.0,26,2.0
133473995.0,1179,2.0
133473995.0,2358,2.0
133473995.0,2359,2.0
133473995.0,1151,2.0
133473995.0,57,2.0
133473995.0,2362,2.0
133473995.0,808,2.0
133473995.0,2364,2.0
133473995.0,2365,2.0
133473995.0,1999,2.0
133473995.0,2367,2.0
133473995.0,890,2.0
133473995.0,2369,2.0
133473995.0,360,2.0
133473995.0,2371,2.0
133473995.0,4,2.0
133473995.0,2373,2.0
133473995.0,1597,2.0
133473995.0,2375,2.0
133473995.0,0,2.0
133473995.0,2377,2.0
133473995.0,2378,2.0
133473995.0,2004,2.0
133473995.0,13,2.0
133473995.0,2381,2.0
133473995.0,2382,2.0
133473995.0,2383,2.0
133473995.0,1141,2.0
133473995.0,15,2.0
133473995.0,2386,2.0
133473995.0,2387,2.0
133473995.0,384,2.0
133473995.0,1182,2.0
133473995.0,2390,2.0
133473995.0,2391,2.0
133473995.0,2392,2.0
133473995.0,1204,2.0
133473995.0,2395,2.0
133473995.0,2305,2.0
133473995.0,11,2.0
133473995.0,2398,1.0
133473995.0,2399,1.0
133473995.0,2400,1.0
133473995.0,2401,1.0
133473995.0,2402,1.0
133473995.0,2403,1.0
133473995.0,6,1.0
133473995.0,2405,1.0
133473995.0,59,1.0
133473995.0,2407,1.0
133473995.0,2257,1.0
133473995.0,2409,1.0
133473995.0,2411,1.0
133473995.0,2412,1.0
133473995.0,2413,1.0
133473995.0,2414,1.0
133473995.0,2415,1.0
133473995.0,2416,1.0
133473995.0,2417,1.0
133473995.0,2253,1.0
133473995.0,41,1.0
133473995.0,2420,1.0
133473995.0,2421,1.0
133473995.0,2422,1.0
133473995.0,2424,1.0
133473995.0,1143,1.0
133473995.0,367,1.0
133473995.0,2427,1.0
133473995.0,1162,1.0
133473995.0,69,1.0
686446092.0,2431,3.0
686446092.0,2432,3.0
686446092.0,129,3.0
686446092.0,2435,2.0
686446092.0,2437,2.0
686446092.0,313,2.0
686446092.0,150,2.0
686446092.0,2440,2.0
686446092.0,869,2.0
686446092.0,2443,2.0
686446092.0,192,2.0
686446092.0,1712,2.0
686446092.0,1169,2.0
686446092.0,2449,2.0
686446092.0,2450,2.0
686446092.0,2,2.0
686446092.0,2452,2.0
686446092.0,814,2.0
686446092.0,2455,2.0
686446092.0,2456,2.0
686446092.0,1759,2.0
686446092.0,2458,2.0
686446092.0,2459,2.0
686446092.0,329,2.0
686446092.0,11,2.0
686446092.0,1631,2.0
686446092.0,2464,2.0
686446092.0,1179,2.0
686446092.0,54,2.0
686446092.0,2177,1.0
686446092.0,399,1.0
686446092.0,2470,1.0
686446092.0,360,1.0
686446092.0,745,1.0
686446092.0,2473,1.0
686446092.0,2474,1.0
686446092.0,1883,1.0
686446092.0,2476,1.0
686446092.0,766,1.0
686446092.0,409,1.0
686446092.0,343,1.0
686446092.0,2481,1.0
686446092.0,2482,1.0
686446092.0,2483,1.0
686446092.0,2484,1.0
686446092.0,2485,1.0
686446092.0,2486,1.0
686446092.0,2487,1.0
686446092.0,2488,1.0
686446092.0,2490,1.0
686446092.0,2491,1.0
686446092.0,2492,1.0
686446092.0,1162,1.0
686446092.0,6,1.0
686446092.0,2495,1.0
686446092.0,79,1.0
686446092.0,808,1.0
686446092.0,2498,1.0
686446092.0,1894,1.0
686446092.0,2501,1.0
686446092.0,2503,1.0
686446092.0,2504,1.0
686446092.0,1945,1.0
686446092.0,2507,1.0
686446092.0,2508,1.0
686446092.0,2509,1.0
686446092.0,92,1.0
686446092.0,325,1.0
686446092.0,1167,1.0
686446092.0,2513,1.0
686446092.0,1952,1.0
686446092.0,2515,1.0
686446092.0,2055,1.0
686446092.0,1690,1.0
686446092.0,2518,1.0
686446092.0,789,1.0
686446092.0,2522,1.0
686446092.0,2523,1.0
686446092.0,2525,1.0
686446092.0,1874,1.0
686446092.0,2527,1.0
686446092.0,2528,1.0
686446092.0,2194,1.0
53447154.0,2530,5.0
53447154.0,2484,4.0
53447154.0,1747,3.0
53447154.0,1675,3.0
53447154.0,1671,3.0
53447154.0,2535,3.0
53447154.0,1712,3.0
53447154.0,2537,3.0
53447154.0,1654,3.0
53447154.0,1640,3.0
53447154.0,2161,3.0
53447154.0,1670,3.0
53447154.0,1645,3.0
53447154.0,2543,2.0
53447154.0,2544,2.0
53447154.0,1680,2.0
53447154.0,142,2.0
53447154.0,933,2.0
53447154.0,1691,2.0
53447154.0,2549,2.0
53447154.0,2550,2.0
53447154.0,1686,2.0
53447154.0,2552,2.0
53447154.0,2553,2.0
53447154.0,1685,2.0
53447154.0,1724,2.0
53447154.0,2556,2.0
53447154.0,1657,2.0
53447154.0,1651,2.0
53447154.0,116,2.0
53447154.0,2560,2.0
53447154.0,1631,2.0
53447154.0,2562,2.0
53447154.0,1656,2.0
53447154.0,2564,2.0
53447154.0,1662,2.0
53447154.0,2566,2.0
53447154.0,2567,2.0
53447154.0,1649,2.0
53447154.0,2569,2.0
53447154.0,134,1.0
53447154.0,2571,1.0
53447154.0,775,1.0
53447154.0,2573,1.0
53447154.0,2574,1.0
53447154.0,1643,1.0
53447154.0,1646,1.0
53447154.0,2577,1.0
53447154.0,1706,1.0
53447154.0,2579,1.0
53447154.0,2580,1.0
53447154.0,2581,1.0
53447154.0,1637,1.0
53447154.0,501,1.0
53447154.0,2584,1.0
53447154.0,2585,1.0
53447154.0,2586,1.0
53447154.0,2587,1.0
53447154.0,1714,1.0
53447154.0,2459,1.0
53447154.0,2590,1.0
53447154.0,2591,1.0
53447154.0,2592,1.0
53447154.0,523,1.0
53447154.0,2594,1.0
53447154.0,163,1.0
53447154.0,2596,1.0
53447154.0,1659,1.0
53447154.0,2598,1.0
53447154.0,2599,1.0
53447154.0,2600,1.0
53447154.0,2601,1.0
53447154.0,2602,1.0
53447154.0,2603,1.0
53447154.0,1689,1.0
53447154.0,2606,1.0
53447154.0,2607,1.0
53447154.0,2456,1.0
53447154.0,772,1.0
53447154.0,2610,1.0
53447154.0,1713,1.0
53447154.0,2612,1.0
53447154.0,2613,1.0
53447154.0,2055,1.0
53447154.0,2615,1.0
53447154.0,2616,1.0
53447154.0,2617,1.0
53447154.0,2618,1.0
53447154.0,2145,1.0
53447154.0,92,1.0
53447154.0,2621,1.0
53447154.0,2622,1.0
53447154.0,1756,1.0
53447154.0,1639,1.0
53447154.0,152,1.0
53447154.0,1638,1.0
53447154.0,2627,1.0
53447154.0,1658,1.0
53447154.0,2629,1.0
340282920.0,2632,2.0
340282920.0,2634,2.0
340282920.0,2635,2.0
340282920.0,2636,2.0
340282920.0,2643,2.0
340282920.0,2644,2.0
340282920.0,2648,1.0
340282920.0,2649,1.0
340282920.0,2652,1.0
340282920.0,2656,1.0
340282920.0,2657,1.0
340282920.0,2658,1.0
340282920.0,2659,1.0
340282920.0,2660,1.0
340282920.0,857,1.0
340282920.0,2664,1.0
340282920.0,2666,1.0
340282920.0,2667,1.0
340282920.0,2668,1.0
340282920.0,2669,1.0
340282920.0,2680,1.0
340282920.0,2681,1.0
340282920.0,2685,1.0
340282920.0,2686,1.0
340282920.0,2687,1.0
340282920.0,2688,1.0
340282920.0,2689,1.0
340282920.0,2692,1.0
340282920.0,2694,1.0
340282920.0,2695,1.0
340282920.0,2697,1.0
340282920.0,2699,1.0
340282920.0,2700,1.0
340282920.0,2701,1.0
340282920.0,2703,1.0
340282920.0,2184,1.0
340282920.0,2705,1.0
340282920.0,2707,1.0
340282920.0,2708,1.0
340282920.0,470,1.0
340282920.0,2712,1.0
340282920.0,2713,1.0
340282920.0,2715,1.0
340282920.0,1403,1.0
340282920.0,2720,1.0
340282920.0,2723,1.0
340282920.0,2726,1.0
340282920.0,2727,1.0
340282920.0,2728,1.0
340282920.0,2729,1.0
31808440.0,2730,5.0
31808440.0,2731,5.0
31808440.0,1759,5.0
31808440.0,212,4.0
31808440.0,771,4.0
31808440.0,2735,4.0
31808440.0,1159,4.0
31808440.0,808,4.0
31808440.0,2738,4.0
31808440.0,2739,4.0
31808440.0,2741,4.0
31808440.0,2255,3.0
31808440.0,2743,3.0
31808440.0,2744,3.0
31808440.0,890,3.0
31808440.0,90,3.0
31808440.0,2747,3.0
31808440.0,2748,3.0
31808440.0,11,3.0
31808440.0,1198,3.0
31808440.0,2210,3.0
31808440.0,2752,3.0
31808440.0,2753,3.0
31808440.0,78,3.0
31808440.0,29,3.0
31808440.0,2756,3.0
